Mon Jul 09 01:06:56 +0000 2018,doggydaddy70,ETR,Entergy Corporation,82.66000366210938,80.1500015258789
Mon Jul 09 01:09:15 +0000 2018,StayThirsty_Jay,AJG,Arthur J. Gallagher & Co.,66.91000366210938,68.16999816894531
Mon Jul 09 01:25:20 +0000 2018,Jr41322029,ARRY,Array BioPharma Inc.,,
Mon Jul 09 01:30:46 +0000 2018,whatsonthorold2,RHI,Robert Half International Inc.,66.22000122070312,67.1500015258789
Mon Jul 09 01:31:50 +0000 2018,reurope_stock,RHI,Robert Half International Inc.,66.22000122070312,67.1500015258789
Mon Jul 09 01:32:11 +0000 2018,bibeypost_stock,RHI,Robert Half International Inc.,66.22000122070312,67.1500015258789
Mon Jul 09 01:38:58 +0000 2018,HooverStreet51,HP,Helmerich & Payne,65.83999633789062,66.79000091552734
Mon Jul 09 01:44:09 +0000 2018,YuZhu4,ARRY,Array BioPharma Inc.,,
Mon Jul 09 01:46:42 +0000 2018,dgarciacharts,DLTR,Dollar Tree,84.6500015258789,84.66999816894531
Mon Jul 09 01:49:31 +0000 2018,zusch_,ARRY,Array BioPharma Inc.,,
Mon Jul 09 01:50:43 +0000 2018,Abkon187,DLTR,Dollar Tree,84.6500015258789,84.66999816894531
Mon Jul 09 01:54:04 +0000 2018,stocksnovice,ARRY,Array BioPharma Inc.,,
Mon Jul 09 02:18:01 +0000 2018,shortvolumes,HCA,HCA Healthcare,105.20999908447266,105.72000122070312
Mon Jul 09 02:21:48 +0000 2018,vantillian,JEC,Jacobs Engineering Group Inc.,,
Mon Jul 09 02:28:20 +0000 2018,OlympiaReport,FNSR,Finisar Corporation,,
Mon Jul 09 02:28:45 +0000 2018,WeekHerald,FNSR,Finisar Corporation,,
Mon Jul 09 02:38:56 +0000 2018,AceAnalyst,NVAX,Novavax,28.399999618530273,27.600000381469727
Mon Jul 09 02:39:23 +0000 2018,ThomasPace10,ARRY,Array BioPharma Inc.,,
Mon Jul 09 02:43:41 +0000 2018,AllidoiswinDC,DLTR,Dollar Tree,84.6500015258789,84.66999816894531
Mon Jul 09 02:44:19 +0000 2018,smartmoneyact,ARRY,Array BioPharma Inc.,,
Mon Jul 09 02:54:02 +0000 2018,shortvolumes,FIS,Fidelity National Information Services,108.66000366210938,108.22000122070312
Mon Jul 09 02:54:31 +0000 2018,aboutheoptions,HSY,The Hershey Company,95.23999786376953,93.91999816894531
Mon Jul 09 03:07:16 +0000 2018,optioncharts,ANSS,ANSYS,178.41000366210938,177.14999389648438
Mon Jul 09 03:11:40 +0000 2018,TFMkts,ETR,Entergy Corporation,82.66000366210938,80.1500015258789
Mon Jul 09 03:28:01 +0000 2018,mchaudhry82,ARRY,Array BioPharma Inc.,,
Mon Jul 09 03:34:31 +0000 2018,______JG,PNR,Pentair plc,42.380001068115234,43.279998779296875
Mon Jul 09 04:07:02 +0000 2018,Jenlovescrypto,ARRY,Array BioPharma Inc.,,
Mon Jul 09 04:18:02 +0000 2018,shortvolumes,SNPS,Synopsys,88.5199966430664,88.48999786376953
Mon Jul 09 04:22:11 +0000 2018,GregStockett,JEC,Jacobs Engineering Group Inc.,,
Mon Jul 09 04:50:19 +0000 2018,pnani456,MOS,The Mosaic Company,28.290000915527344,28.360000610351562
Mon Jul 09 05:01:52 +0000 2018,reurope_stock,DDR,DDR Corp.,14.819999694824219,14.5
Mon Jul 09 05:08:23 +0000 2018,trickmitch1,EL,The EstíëŒ©e Lauder Companies Inc.,142.38999938964844,142.63999938964844
Mon Jul 09 05:08:32 +0000 2018,OneOClockDrop,FNSR,Finisar Corporation,,
Mon Jul 09 05:08:38 +0000 2018,amoghp88,EXPD,Expeditors International of Washington,72.66000366210938,73.30000305175781
Mon Jul 09 05:10:52 +0000 2018,OneOClockDrop,ODP,Office Depot,27.200000762939453,28.200000762939453
Mon Jul 09 05:23:41 +0000 2018,Liam_Hennessy_,JEC,Jacobs Engineering Group Inc.,,
Mon Jul 09 05:24:34 +0000 2018,jnybgood2000,ODP,Office Depot,27.200000762939453,28.200000762939453
Mon Jul 09 05:31:56 +0000 2018,TheMarketsDaily,JEC,Jacobs Engineering Group Inc.,,
Mon Jul 09 05:56:08 +0000 2018,SeekingAlpha,DLTR,Dollar Tree,84.6500015258789,84.66999816894531
Mon Jul 09 06:00:01 +0000 2018,shortvolumes,AEE,Ameren Corporation,62.02000045776367,59.970001220703125
Mon Jul 09 06:05:42 +0000 2018,Allstocknews,AJG,Arthur J. Gallagher & Co.,66.91000366210938,68.16999816894531
Mon Jul 09 06:06:49 +0000 2018,dpinsen,DLTR,Dollar Tree,84.6500015258789,84.66999816894531
Mon Jul 09 06:07:05 +0000 2018,TheMarketsDaily,AON,Aon plc,139.88999938964844,142.52999877929688
Mon Jul 09 06:10:34 +0000 2018,dispatchtribune,LH,Laboratory Corporation of America Holdings,156.91580200195312,156.4690704345703
Mon Jul 09 06:17:07 +0000 2018,SeekingAlpha,ALLE,Allegion plc,77.26000213623047,77.94000244140625
Mon Jul 09 06:25:16 +0000 2018,dailypoliticaln,AIV,Apartment Investment and Management Company,5.653863906860352,5.6125359535217285
Mon Jul 09 06:27:35 +0000 2018,TranscriptDaily,RE,Everest Re Group,,
Mon Jul 09 06:32:15 +0000 2018,SeekingAlpha,HSY,The Hershey Company,95.23999786376953,93.91999816894531
Mon Jul 09 06:33:03 +0000 2018,samaninatasha,HSY,The Hershey Company,95.23999786376953,93.91999816894531
Mon Jul 09 06:35:08 +0000 2018,dailypoliticaln,WU,The Western Union Company,20.260000228881836,20.299999237060547
Mon Jul 09 06:35:44 +0000 2018,ZolmaxNews,WU,The Western Union Company,20.260000228881836,20.299999237060547
Mon Jul 09 06:41:59 +0000 2018,WeekHerald,WRK,WestRock Company,57.41999816894531,57.689998626708984
Mon Jul 09 06:43:59 +0000 2018,OlympiaReport,AMG,Affiliated Managers Group,149.16000366210938,150.89999389648438
Mon Jul 09 06:44:04 +0000 2018,OlympiaReport,WRK,WestRock Company,57.41999816894531,57.689998626708984
Mon Jul 09 06:44:52 +0000 2018,dailypoliticaln,EXPD,Expeditors International of Washington,72.66000366210938,73.30000305175781
Mon Jul 09 06:45:32 +0000 2018,TickerReport,EXPD,Expeditors International of Washington,72.66000366210938,73.30000305175781
Mon Jul 09 06:46:26 +0000 2018,WeekHerald,AMG,Affiliated Managers Group,149.16000366210938,150.89999389648438
Mon Jul 09 06:48:56 +0000 2018,______JG,PNR,Pentair plc,42.380001068115234,43.279998779296875
Mon Jul 09 06:50:24 +0000 2018,TranscriptDaily,HRS,Harris Corporation,,
Mon Jul 09 06:51:50 +0000 2018,dakotafinancial,AAP,Advance Auto Parts,137.58999633789062,140.9499969482422
Mon Jul 09 07:00:43 +0000 2018,CNBCTradersFan,OKE,ONEOK,71.4800033569336,71.30999755859375
Mon Jul 09 07:00:47 +0000 2018,CNBCTradersFan,DLTR,Dollar Tree,84.6500015258789,84.66999816894531
Mon Jul 09 07:00:49 +0000 2018,CNBCTradersFan,ALLE,Allegion plc,77.26000213623047,77.94000244140625
Mon Jul 09 07:00:49 +0000 2018,CNBCTradersFan,HSY,The Hershey Company,95.23999786376953,93.91999816894531
Mon Jul 09 07:04:54 +0000 2018,dailypoliticaln,ANSS,ANSYS,178.41000366210938,177.14999389648438
Mon Jul 09 07:05:06 +0000 2018,ZolmaxNews,ANSS,ANSYS,178.41000366210938,177.14999389648438
Mon Jul 09 07:10:29 +0000 2018,Brand_UK,AON,Aon plc,139.88999938964844,142.52999877929688
Mon Jul 09 07:15:19 +0000 2018,ilginelcora,XRAY,DENTSPLY SIRONA Inc.,45.310001373291016,45.810001373291016
Mon Jul 09 07:20:12 +0000 2018,ThisLincolnian,MTD,Mettler-Toledo International Inc.,585.02001953125,594.760009765625
Mon Jul 09 07:25:02 +0000 2018,ThisLincolnian,XRAY,DENTSPLY SIRONA Inc.,45.310001373291016,45.810001373291016
Mon Jul 09 07:25:24 +0000 2018,WeekHerald,XRAY,DENTSPLY SIRONA Inc.,45.310001373291016,45.810001373291016
Mon Jul 09 07:26:54 +0000 2018,BrandMultiComms,AON,Aon plc,139.88999938964844,142.52999877929688
Mon Jul 09 07:29:34 +0000 2018,TickerReport,TMK,Torchmark Corporation,,
Mon Jul 09 07:31:28 +0000 2018,WatchlistN,TMK,Torchmark Corporation,,
Mon Jul 09 07:31:41 +0000 2018,Alan__Green,AON,Aon plc,139.88999938964844,142.52999877929688
Mon Jul 09 07:42:36 +0000 2018,TheMarketsDaily,SLM,SLM Corporation,11.670000076293945,11.949999809265137
Mon Jul 09 07:45:38 +0000 2018,rahmiyanty1,IRM,Iron Mountain Incorporated,36.0,36.5
Mon Jul 09 07:53:30 +0000 2018,ThisLincolnian,LH,Laboratory Corporation of America Holdings,156.91580200195312,156.4690704345703
Mon Jul 09 07:56:31 +0000 2018,ledgerzette,EXPD,Expeditors International of Washington,72.66000366210938,73.30000305175781
Mon Jul 09 07:57:31 +0000 2018,dispatchtribune,SLM,SLM Corporation,11.670000076293945,11.949999809265137
Mon Jul 09 07:58:36 +0000 2018,OlympiaReport,SLM,SLM Corporation,11.670000076293945,11.949999809265137
Mon Jul 09 07:59:19 +0000 2018,dailypoliticaln,SRCL,Stericycle,66.16999816894531,66.5199966430664
Mon Jul 09 07:59:22 +0000 2018,TickerReport,SRCL,Stericycle,66.16999816894531,66.5199966430664
Mon Jul 09 08:03:03 +0000 2018,1MinuteStock,IP,International Paper Company,49.94318389892578,50.23674011230469
Mon Jul 09 08:15:03 +0000 2018,TickerReport,MTD,Mettler-Toledo International Inc.,585.02001953125,594.760009765625
Mon Jul 09 08:15:25 +0000 2018,abelceline23,EMN,Eastman Chemical Company,99.94999694824219,100.83000183105469
Mon Jul 09 08:15:29 +0000 2018,abelceline23,EMN,Eastman Chemical Company,99.94999694824219,100.83000183105469
Mon Jul 09 08:18:33 +0000 2018,WatchlistN,MTD,Mettler-Toledo International Inc.,585.02001953125,594.760009765625
Mon Jul 09 08:23:24 +0000 2018,TickerReport,NUAN,Nuance Communications,,
Mon Jul 09 08:23:43 +0000 2018,WatchlistN,NUAN,Nuance Communications,,
Mon Jul 09 08:29:12 +0000 2018,ConsumerFeed,ARRY,Array BioPharma Inc.,,
Mon Jul 09 08:34:00 +0000 2018,proactive_au,AON,Aon plc,139.88999938964844,142.52999877929688
Mon Jul 09 08:34:12 +0000 2018,dakotafinancial,AKAM,Akamai Technologies,75.80000305175781,76.2300033569336
Mon Jul 09 08:37:02 +0000 2018,SwingTradeAsx,DDR,DDR Corp.,14.819999694824219,14.5
Mon Jul 09 08:42:05 +0000 2018,SwingTradeAsx,DDR,DDR Corp.,14.819999694824219,14.5
Mon Jul 09 08:44:09 +0000 2018,dakotafinancial,TRQ,Turquoise Hill Resources Ltd.,,
Mon Jul 09 08:53:25 +0000 2018,ZolmaxNews,OKE,ONEOK,71.4800033569336,71.30999755859375
Mon Jul 09 08:53:52 +0000 2018,ConsumerFeed,OKE,ONEOK,71.4800033569336,71.30999755859375
Mon Jul 09 08:54:02 +0000 2018,TheMarketsDaily,AKAM,Akamai Technologies,75.80000305175781,76.2300033569336
Mon Jul 09 09:03:24 +0000 2018,ZolmaxNews,DLTR,Dollar Tree,84.6500015258789,84.66999816894531
Mon Jul 09 09:08:41 +0000 2018,ThisLincolnian,GNTX,Gentex Corporation,23.399999618530273,23.729999542236328
Mon Jul 09 09:08:44 +0000 2018,ThisLincolnian,DLTR,Dollar Tree,84.6500015258789,84.66999816894531
